,timestamp,timestamp_str,fix_type,latitude,latitude_processed,longitude,longitude_processed,altitude,velocity,speed,acceleration_vector,acceleration_magnitude,horizontal_accuracy,vertical_accuracy,speed_accuracy
1411,1731854907,Sun Nov 17 09:48:27 2024,2,40.44147164,,-79.94692391,,251.4613,"[5.643667917328738, -0.7193561123798569]",12.72666413,"[0.054971749567821804, -0.33463490398961876]",0.3391200558,,,
1412,1731854907,Sun Nov 17 09:48:27 2024,2,40.44147092,,-79.94691732,,251.5213,"[5.522980395569254, -0.7220788056802248]",12.45969542,"[-3.2759402085835077, 2.1899432259671605]",3.940512097,,,
1413,1731854907,Sun Nov 17 09:48:27 2024,2,40.44147022,,-79.94691096,,251.571,"[5.30445025487601, -0.807028433758229]",12.00225867,"[-0.6461673066417917, -5.170164525847275]",5.210387069,,,
1414,1731854908,Sun Nov 17 09:48:27 2024,2,40.44146933,,-79.94690474,,251.6238,"[5.304815505979741, -0.9188901575071117]",12.04324185,"[0.9450617205080963, 0.8351413932573619]",1.261191025,,,
1415,1731854908,Sun Nov 17 09:48:27 2024,2,40.44146845,,-79.94689848,,251.6816,"[5.297752621265341, -0.9479299202923471]",12.0389464,"[-2.57653510199618, -2.104619343451469]",3.326853726,,,
1416,1731854908,Sun Nov 17 09:48:27 2024,2,40.4414675,,-79.94689237,,251.7339,"[5.116689801457246, -0.9804175839360725]",11.65392844,"[-0.9328344051059961, 0.5768853227370184]",1.096802946,,,
1417,1731854908,Sun Nov 17 09:48:27 2024,2,40.44146657,,-79.9468864,,251.7655,"[5.026911135091576, -0.9839916151472718]",11.45828299,"[-0.4247406098181233, -0.7569548701393773]",0.8679776847,,,
1418,1731854908,Sun Nov 17 09:48:27 2024,2,40.44146559,,-79.94688053,,251.8021,"[4.9639662641234565, -1.0592747250740389]",11.35408074,"[-0.852297107278171, -1.5735516972006187]",1.789546116,,,
1419,1731854908,Sun Nov 17 09:48:28 2024,2,40.44146456,,-79.94687474,,251.8372,"[4.877072759344616, -1.0738399399692506]",11.17101984,"[-0.6603359581514889, -0.40800705244155616]",0.776217323,,,
1420,1731854908,Sun Nov 17 09:48:28 2024,2,40.44146356,,-79.94686906,,251.8709,"[4.772602154435928, -0.9796292620306122]",10.89858654,"[-0.5945483703456511, 1.531513843289488]",1.642870177,,,
1421,1731854908,Sun Nov 17 09:48:28 2024,2,40.44146266,,-79.94686347,,251.9096,"[4.7328195712052725, -0.9582061842834584]",10.80181633,"[-0.23742490499176808, 0.18326001279133344]",0.2999246869,,,
1422,1731854908,Sun Nov 17 09:48:28 2024,2,40.44146174,,-79.94685793,,251.9477,"[4.688377608620193, -0.9915304964655243]",10.71957314,"[-1.7377819208532994, -2.6412227132227746]",3.161636194,,,
1423,1731854908,Sun Nov 17 09:48:28 2024,2,40.44146075,,-79.94685249,,251.9919,"[4.574955345276206, -1.0034401758618354]",10.47715217,"[-0.6160660381373186, 0.006324503407028125]",0.6160985008,,,
1424,1731854909,Sun Nov 17 09:48:28 2024,2,40.4414598,,-79.94684717,,252.0325,"[4.469613396861953, -1.0020597980252992]",10.2464288,"[-0.7145176810905147, 0.004698142964405601]",0.7145331267,,,
1425,1731854909,Sun Nov 17 09:48:28 2024,2,40.44145885,,-79.94684195,,252.0696,"[4.41544545491575, -1.0012943261443215]",10.12784944,"[-0.09800857959576831, 0.9315678781230727]",0.936709343,,,
1426,1731854909,Sun Nov 17 09:48:28 2024,2,40.44145791,,-79.94683678,,252.0914,"[4.354977065505987, -1.0041785073431635]",9.997427257,"[-1.0790954992033348, -1.0691844077956658]",1.519079456,,,
1427,1731854909,Sun Nov 17 09:48:28 2024,2,40.44145694,,-79.94683171,,252.1177,"[4.282097611577962, -1.0145133825952954]",9.84394113,"[-0.2981546209840237, 0.19072500423064218]",0.3539381376,,,
1428,1731854909,Sun Nov 17 09:48:28 2024,2,40.44145599,,-79.9468267,,252.1527,"[4.237990979769748, -1.0020102509467035]",9.741488267,"[-0.44231795994592205, 2.126066379999563]",2.171590069,,,
1429,1731854909,Sun Nov 17 09:48:29 2024,2,40.44145506,,-79.94682175,,252.1857,"[4.177288174986152, -1.045719427828177]",9.632669694,"[-1.6698291216551613, -0.41053622447770843]",1.719554968,,,
1430,1731854909,Sun Nov 17 09:48:29 2024,2,40.44145406,,-79.94681687,,252.2207,"[4.18967834338786, -1.053317035443669]",9.663688155,"[0.02181802311774036, 0.25384442903644244]",0.2547803373,,,
1431,1731854909,Sun Nov 17 09:48:29 2024,2,40.44145307,,-79.94681194,,252.2631,"[4.192115995441213, -1.0600075537955136]",9.672634526,"[0.018985684371862425, -3.5251290979738155]",3.525180224,,,
1432,1731854909,Sun Nov 17 09:48:29 2024,2,40.44145201,,-79.94680702,,252.2963,"[4.192935319445883, -1.107408571939781]",9.700944452,"[1.8022519939981985, 0.061994459495030775]",1.803317932,,,
1433,1731854909,Sun Nov 17 09:48:29 2024,2,40.44145097,,-79.94680207,,252.3314,"[4.154382116204883, -1.0947452004437221]",9.61033053,"[-2.933727138625181, 0.8752270533019614]",3.061499195,,,
1434,1731854910,Sun Nov 17 09:48:29 2024,2,40.44144995,,-79.94679728,,252.3676,"[4.052962321879473, -1.1124054430705403]",9.401506822,"[0.011257022220099666, -0.5153012346284247]",0.5154241777,,,
1435,1731854910,Sun Nov 17 09:48:29 2024,2,40.44144889,,-79.94679253,,252.4053,"[4.03103023340894, -1.1217204353732477]",9.359769391,"[-1.2186285209782655, 0.2606514218312975]",1.246192054,,,
1436,1731854910,Sun Nov 17 09:48:29 2024,2,40.44144784,,-79.94678784,,252.4402,"[3.9783362546818988, -1.1204501401290958]",9.245494324,"[-4.059442972482438, -4.9524231304171895]",6.403559331,,,
1437,1731854910,Sun Nov 17 09:48:29 2024,2,40.44144672,,-79.94678322,,252.4748,"[4.027494701333701, -1.0911853542489345]",9.334055813,"[2.403921177809596, 2.2385267510134765]",3.284789041,,,
1438,1731854910,Sun Nov 17 09:48:29 2024,2,40.44144574,,-79.94677839,,252.5053,"[4.15285075943313, -1.0631028408549812]",9.589219713,"[1.2261870697674844, 0.02327212526776301]",1.226407894,,,
1439,1731854910,Sun Nov 17 09:48:30 2024,2,40.44144472,,-79.9467735,,252.535,"[4.122616825997443, -1.113162003981597]",9.552292738,"[-0.11758813241499036, -2.939797298478964]",2.942148046,,,
1440,1731854910,Sun Nov 17 09:48:30 2024,2,40.44144359,,-79.94676866,,252.5649,"[4.1200724863654905, -1.2561142074442355]",9.635151032,"[0.095992227975148, 0.7368566472605258]",0.7430829203,,,
1441,1731854910,Sun Nov 17 09:48:30 2024,2,40.44144236,,-79.94676382,,252.596,"[4.125659962731241, -1.4536463013976104]",9.784941496,"[7.987584080673322, -0.19565147466729663]",7.989979909,,,
1442,1731854910,Sun Nov 17 09:48:30 2024,2,40.441441,,-79.94675831,,252.6363,"[5.430253466525085, -1.4645038786934437]",12.58113428,"[13.80398886856316, 0.005713199671648933]",13.80399005,,,
1443,1731854910,Sun Nov 17 09:48:30 2024,2,40.44143962,,-79.94675162,,252.6858,"[5.517804152985749, -1.4671745351391063]",12.77185927,"[-2.4009855920874736, -1.4111421059217955]",2.784969274,,,
1444,1731854911,Sun Nov 17 09:48:30 2024,2,40.44143821,,-79.94674517,,252.7384,"[5.550988452614446, -1.4814422450598086]",12.85180452,"[7.540755100103201, 0.9803376014719096]",7.604212602,,,
1445,1731854911,Sun Nov 17 09:48:30 2024,2,40.44143687,,-79.94673852,,252.7862,"[5.491346943643061, -1.3566478530962587]",12.65310834,"[-3.499777686462413, 1.82224992074917]",3.94576211,,,
1446,1731854911,Sun Nov 17 09:48:30 2024,2,40.44143564,,-79.94673227,,252.8222,"[5.137749483976329, -1.274202989568676]",11.84099268,"[-0.10693062272562227, 0.4012041970782366]",0.4152095445,,,
1447,1731854911,Sun Nov 17 09:48:30 2024,2,40.44143447,,-79.94672623,,252.871,"[5.138734821659, -1.1812773440958455]",11.79482957,"[-0.1821007937848427, 7.428450790812138]",7.430682462,,,
1448,1731854911,Sun Nov 17 09:48:30 2024,2,40.44143347,,-79.94672019,,252.9132,"[5.148921327466883, -1.1455315141685276]",11.79941509,"[0.6815039608421589, -0.4830573529186951]",0.8353394848,,,
1449,1731854911,Sun Nov 17 09:48:31 2024,2,40.44143234,,-79.94671412,,252.9404,"[5.164670549591088, -1.2801212139903975]",11.90262951,"[0.003475515567613774, -1.1176733990014611]",1.117678803,,,
1450,1731854911,Sun Nov 17 09:48:31 2024,2,40.44143111,,-79.94670805,,252.9672,"[5.152877928943279, -1.2824574682564498]",11.87828774,"[-3.9057362641124715, 1.612993476979259]",4.225698016,,,
1451,1731854911,Sun Nov 17 09:48:31 2024,2,40.44142992,,-79.94670212,,253.0105,"[5.014336703790445, -1.3053345108592975]",11.59058211,"[-0.6352408012022406, -2.2449130935245782]",2.333059295,,,
1452,1731854911,Sun Nov 17 09:48:31 2024,2,40.44142863,,-79.94669628,,253.0573,"[4.928437921828853, -1.4087862377731397]",11.46616366,"[-2.572885863398238, -3.3464930449276373]",4.221226998,,,
1453,1731854911,Sun Nov 17 09:48:31 2024,2,40.44142728,,-79.94669064,,253.1154,"[4.682736574239811, -1.3327749581972037]",10.89098666,"[-1.361670362923401, 0.16627938026074324]",1.371785337,,,
1454,1731854912,Sun Nov 17 09:48:31 2024,2,40.44142603,,-79.9466852,,253.1643,"[4.5803881050218065, -1.3304217643182352]",10.66949938,"[-0.12977448114535772, -0.17669772820563345]",0.2192339005,,,
1455,1731854912,Sun Nov 17 09:48:31 2024,2,40.44142478,,-79.94667986,,253.2193,"[4.481822434215582, -1.3241913150099944]",10.45398839,"[-1.4053379829700552, 2.707786817988165]",3.050751432,,,
1456,1731854912,Sun Nov 17 09:48:31 2024,2,40.44142361,,-79.94667468,,253.2545,"[4.332714231352798, -1.242627968419326]",10.08273608,"[-0.39896140724034723, -0.25269261187574976]",0.4722539154,,,
1457,1731854912,Sun Nov 17 09:48:31 2024,2,40.44142245,,-79.94666961,,253.2952,"[4.302520998749313, -1.194445108866579]",9.988460565,"[0.09721826037156911, 3.094991605227924]",3.096518113,,,
1458,1731854912,Sun Nov 17 09:48:31 2024,2,40.44142139,,-79.94666457,,253.332,"[4.247908214883958, -1.1528532040507555]",9.846024354,"[-2.410584604641626, -1.7687577018079956]",2.989886611,,,
1459,1731854912,Sun Nov 17 09:48:32 2024,2,40.4414203,,-79.94665967,,253.3591,"[4.140385518291582, -1.1068450522444442]",9.587012439,"[-0.025633950733756627, 0.009409544656004203]",0.02730639048,,,
1460,1731854912,Sun Nov 17 09:48:32 2024,2,40.44141925,,-79.94665484,,253.394,"[4.055898721961862, -1.1067401335336964]",9.404497207,"[-1.339539476941363, -0.004225905061397738]",1.339546143,,,
1461,1731854912,Sun Nov 17 09:48:32 2024,2,40.44141821,,-79.94665013,,253.4273,"[3.980095387495472, -1.1066316848244138]",9.240953723,"[-0.3852081241128625, 0.7326551629887765]",0.8277492898,,,
1462,1731854912,Sun Nov 17 09:48:32 2024,2,40.4414172,,-79.94664548,,253.4606,"[3.9304828324056778, -1.0722593650089935]",9.113540663,"[-0.8168084880562321, 0.20236888134456993]",0.8415041713,,,
1463,1731854912,Sun Nov 17 09:48:32 2024,2,40.4414162,,-79.94664093,,253.4893,"[3.7986206349847924, -1.054214687688708]",8.818433919,"[-1.026515583089957, 0.12949865411092537]",1.034651702,,,
1464,1731854913,Sun Nov 17 09:48:32 2024,2,40.44141522,,-79.94663651,,253.5263,"[3.741305328625184, -1.02401137083701]",8.676879781,"[1.2556350768690618, 0.33926303198773033]",1.300660929,,,
1465,1731854913,Sun Nov 17 09:48:32 2024,2,40.44141427,,-79.94663213,,253.5641,"[3.6186700160659306, -1.009780808864989]",8.403984262,"[-0.06630108460559889, 0.1650203029067518]",0.1778413174,,,
1466,1731854913,Sun Nov 17 09:48:32 2024,2,40.44141332,,-79.94662788,,253.5914,"[3.6165865663615935, -0.9932940290785318]",8.389652674,"[0.0034769756322320655, 3.314483555944473]",3.31448538,,,
1467,1731854913,Sun Nov 17 09:48:32 2024,2,40.44141244,,-79.94662363,,253.6187,"[3.6151062487142833, -1.000594129151025]",8.390800847,"[-4.59402988583491, -0.9242422183296535]",4.686078773,,,
1468,1731854913,Sun Nov 17 09:48:32 2024,2,40.44141148,,-79.94661957,,253.6418,"[3.3672025225347135, -1.0062595379478279]",7.861361762,"[-0.4632412694831662, -0.14588256418960605]",0.4856688134,,,
1469,1731854913,Sun Nov 17 09:48:33 2024,2,40.44141055,,-79.94661564,,253.6615,"[3.327605663284455, -0.9811572605257878]",7.760468765,"[-0.043585958674038805, 0.5033464949155895]",0.505230076,,,
1470,1731854913,Sun Nov 17 09:48:33 2024,2,40.44140965,,-79.94661176,,253.6836,"[3.2724379151057783, -0.9452760796176707]",7.619516529,"[-2.0882942933685773, 0.046294239009165]",2.088807366,,,
1471,1731854913,Sun Nov 17 09:48:33 2024,2,40.44140876,,-79.946608,,253.7079,"[3.1484242179421766, -0.9382434387579445]",7.348896801,"[-0.29819108903412667, 0.1105536116465281]",0.3180251981,,,
1472,1731854913,Sun Nov 17 09:48:33 2024,2,40.44140789,,-79.94660434,,253.7361,"[3.0674876349413527, -0.93174013640616]",7.17133216,"[-0.5814699436664156, 0.3781088897891296]",0.6935947145,,,
1473,1731854913,Sun Nov 17 09:48:33 2024,2,40.44140703,,-79.94660077,,253.7701,"[3.018890190770318, -0.9008471308302103]",7.047315378,"[-0.4432038882382029, 0.9493174669192026]",1.04767998,,,
1474,1731854914,Sun Nov 17 09:48:33 2024,2,40.44140622,,-79.94659724,,253.7914,"[2.982616663709002, -0.8328440051300208]",6.927148753,"[-0.7817565057500233, 1.2012147751405744]",1.433199278,,,
1475,1731854914,Sun Nov 17 09:48:33 2024,2,40.44140546,,-79.94659379,,253.804,"[2.8794023812358605, -0.8272081935346034]",6.701567368,"[-1.527869708704211, -2.0098948837462904]",2.524690732,,,
1476,1731854914,Sun Nov 17 09:48:33 2024,2,40.44140466,,-79.94659049,,253.8206,"[2.7657213834444456, -0.7954186753369761]",6.43752158,"[-1.220677499445508, 0.8221288389713712]",1.471716476,,,
1477,1731854914,Sun Nov 17 09:48:33 2024,2,40.44140393,,-79.94658726,,253.8442,"[2.758857198187599, -0.7834006234908121]",6.415370828,"[0.7467201385727892, -0.1589420261221272]",0.7634484482,,,
1478,1731854914,Sun Nov 17 09:48:33 2024,2,40.44140319,,-79.94658398,,253.8776,"[2.834963168143823, -0.7964259868841628]",6.587125352,"[4.293207662741875, -1.9161851957755813]",4.701425075,,,
1479,1731854914,Sun Nov 17 09:48:34 2024,2,40.44140237,,-79.94658049,,253.9164,"[3.0302852623068124, -0.9493619449498392]",7.103431345,"[0.8966166640238724, -5.972942019775113]",6.039864056,,,
1480,1731854914,Sun Nov 17 09:48:34 2024,2,40.44140139,,-79.94657677,,253.9401,"[3.383164574164976, -0.963363197301434]",7.868760993,"[3.9733103808572836, 2.5853521173707517]",4.740384051,,,
1481,1731854914,Sun Nov 17 09:48:34 2024,2,40.44140052,,-79.94657259,,253.995,"[3.7097093232058325, -0.9661094800886093]",8.575174107,"[-0.0036172722456186968, 0.4605929222425881]",0.4606071262,,,
1482,1731854914,Sun Nov 17 09:48:34 2024,2,40.44139957,,-79.94656823,,254.034,"[3.7113562067507897, -1.098736962386048]",8.658239243,"[-0.044111934852178715, -0.34396440624105434]",0.3467814522,,,
1483,1731854914,Sun Nov 17 09:48:34 2024,2,40.44139853,,-79.94656387,,254.0636,"[3.713913787143811, -1.1162610153160204]",8.674927294,"[0.4613341290657751, 0.5891377120855759]",0.7482729598,,,
1484,1731854915,Sun Nov 17 09:48:34 2024,2,40.44139749,,-79.94655949,,254.0904,"[3.7297080255794652, -1.1572996188297517]",8.735532769,"[0.12825931838631852, -1.19048764118722]",1.197376831,,,
1485,1731854915,Sun Nov 17 09:48:34 2024,2,40.44139637,,-79.94655511,,254.1267,"[3.735086140068497, -1.1958217813992722]",8.772913416,"[2.0223168382878978, -0.40072441338001247]",2.061636595,,,
1486,1731854915,Sun Nov 17 09:48:34 2024,2,40.44139525,,-79.9465507,,254.1654,"[3.6935256083784274, -1.1841380376776498]",8.676403843,"[-1.0919272225191334, 0.8312189099206821]",1.372308251,,,
1487,1731854915,Sun Nov 17 09:48:34 2024,2,40.44139416,,-79.9465464,,254.1988,"[3.653826376388393, -1.1691869979555964]",8.581629803,"[-0.04231531185675745, -0.39791894343283285]",0.4001625559,,,
1488,1731854915,Sun Nov 17 09:48:34 2024,2,40.44139307,,-79.94654211,,254.2305,"[3.6480398859245575, -1.1713183650951842]",8.570758828,"[-1.25939930994255, 4.113068602614875]",4.301560176,,,
1489,1731854915,Sun Nov 17 09:48:35 2024,2,40.44139202,,-79.94653785,,254.2721,"[3.631723235075531, -1.2038313820415754]",8.558618766,"[2.254985262170307, -1.1117514545570726]",2.514149922,,,
1490,1731854915,Sun Nov 17 09:48:35 2024,2,40.44139087,,-79.94653349,,254.2989,"[3.7628219053130976, -1.2506433765708664]",8.869934311,"[4.016804320669929, -0.10581829494607528]",4.018197912,,,
1491,1731854915,Sun Nov 17 09:48:35 2024,2,40.44138969,,-79.94652885,,254.3329,"[4.12586207912576, -1.2787300632555294]",9.662395394,"[3.2904429955791095, -1.1718524050586587]",3.49288608,,,
1492,1731854915,Sun Nov 17 09:48:35 2024,2,40.44138841,,-79.94652381,,254.3585,"[4.470621349853552, -1.496637634377142]",10.54600374,"[0.2794145302193477, -0.11012008321825605]",0.3003313377,,,
1493,1731854915,Sun Nov 17 09:48:35 2024,2,40.44138701,,-79.94651849,,254.3863,"[4.623309549272957, -1.5019800184447472]",10.87411729,"[0.22829368600603922, -0.14679458041636775]",0.27141602,,,
1494,1731854916,Sun Nov 17 09:48:35 2024,2,40.4413856,,-79.94651305,,254.4128,"[4.648895567969759, -1.4988766076761948]",10.92643315,"[1.324623023110317, 4.927984747979687]",5.102906998,,,
1495,1731854916,Sun Nov 17 09:48:35 2024,2,40.4413843,,-79.94650757,,254.4544,"[4.630728789301275, -1.4413734453571565]",10.84884131,"[-3.1357664146738484, -0.3479420648636057]",3.155011044,,,
1496,1731854916,Sun Nov 17 09:48:35 2024,2,40.44138292,,-79.94650225,,254.4926,"[4.493058069010448, -1.5038005699260137]",10.59868373,"[-0.5369593658614926, -1.440585285886955]",1.537404087,,,
1497,1731854916,Sun Nov 17 09:48:35 2024,2,40.4413815,,-79.94649702,,254.5362,"[4.386326163893205, -1.5171720771953938]",10.38229169,"[-2.247999528689587, 0.7437310975421039]",2.367833995,,,
1498,1731854916,Sun Nov 17 09:48:35 2024,2,40.44138012,,-79.94649198,,254.5785,"[4.237994229094079, -1.4317818698941938]",10.00653119,"[0.083583151986387, 2.4066243473697937]",2.40807535,,,
1499,1731854916,Sun Nov 17 09:48:36 2024,2,40.4413789,,-79.94648706,,254.6163,"[4.065809231492101, -1.163695487376275]",9.460148041,"[-0.943174322421638, 0.3799037147633101]",1.016811012,,,
1500,1731854916,Sun Nov 17 09:48:36 2024,2,40.44137783,,-79.94648231,,254.6522,"[4.053639347172909, -1.1104788318894205]",9.401827689,"[1.6252090832816641, 0.11531152908627952]",1.629294729,,,
1501,1731854916,Sun Nov 17 09:48:36 2024,2,40.44137679,,-79.94647753,,254.6782,"[4.009521705094598, -1.113034146229027]",9.308210107,"[-5.726778343525657, -0.07131363371258294]",5.727222349,,,
1502,1731854916,Sun Nov 17 09:48:36 2024,2,40.44137574,,-79.94647301,,254.7117,"[3.801442926959605, -1.1165110206737392]",8.862774643,"[0.29291716453757766, -0.42549995700180265]",0.5165759176,,,
1503,1731854916,Sun Nov 17 09:48:36 2024,2,40.44137468,,-79.94646857,,254.7427,"[3.7417080018056046, -1.1505444746270728]",8.75672058,"[-0.8342621464620404, -4.256515793977915]",4.337501589,,,
1504,1731854917,Sun Nov 17 09:48:36 2024,2,40.44137353,,-79.94646421,,254.7829,"[3.6869446935546364, -1.1834415018952162]",8.661910407,"[-0.3410913874945796, 0.9085766012574067]",0.9704920273,,,
1505,1731854917,Sun Nov 17 09:48:36 2024,2,40.44137247,,-79.9464599,,254.815,"[3.6459924614711428, -1.0676630727074454]",8.498344928,"[-1.2005683900753987, 2.347263271626243]",2.636476688,,,
1506,1731854917,Sun Nov 17 09:48:36 2024,2,40.44137151,,-79.94645567,,254.8492,"[3.5736255349954953, -1.0504379163755397]",8.332164508,"[-1.1143068021458353, -4.255952892916219]",4.399410719,,,
1507,1731854917,Sun Nov 17 09:48:36 2024,2,40.44137049,,-79.94645154,,254.8825,"[3.4571755400499256, -0.9776137009468779]",8.036732731,"[-1.7514659480211825, 3.176099362836913]",3.62701532,,,
1508,1731854917,Sun Nov 17 09:48:36 2024,2,40.44136963,,-79.94644757,,254.921,"[3.321028633783054, -0.9534331312918447]",7.729015586,"[-2.8441540193250288, 0.008784715354616147]",2.844167586,,,
1509,1731854917,Sun Nov 17 09:48:37 2024,2,40.44136873,,-79.94644372,,254.9609,"[3.323621695626048, -0.9572112083616775]",7.736925721,"[3.5367745582864223, -0.4232967809959056]",3.562015503,,,
1510,1731854917,Sun Nov 17 09:48:37 2024,2,40.44136783,,-79.94643975,,254.9832,"[3.3023996186353743, -0.9444190564325278]",7.683401578,"[-1.0043665206879562, 1.0044217475869264]",1.420427807,,,
1511,1731854917,Sun Nov 17 09:48:37 2024,2,40.44136697,,-79.94643592,,255.0064,"[3.2294718543010865, -0.9222373812318332]",7.512912069,"[0.4667895601233718, -0.8560823891176925]",0.9750741256,,,
1512,1731854917,Sun Nov 17 09:48:37 2024,2,40.44136609,,-79.94643216,,255.0331,"[3.1316031758169314, -0.8989255668928406]",7.288089096,"[-0.5230216982786842, 4.507941813389429]",4.538181474,,,
1513,1731854917,Sun Nov 17 09:48:37 2024,2,40.44136534,,-79.94642849,,255.065,"[3.1099791286016165, -0.8172643028118398]",7.193024536,"[0.06847084436039036, -0.4592883944717982]",0.4643641737,,,
1514,1731854918,Sun Nov 17 09:48:37 2024,2,40.44136457,,-79.94642485,,255.0875,"[3.0865435391760183, -0.8192669464406548]",7.143482484,"[-2.8378097793717307, 2.5035884901038825]",3.784325524,,,
1515,1731854918,Sun Nov 17 09:48:37 2024,2,40.44136384,,-79.94642132,,255.1056,"[2.966377668951781, -0.8039351994994014]",6.874970251,"[-0.32669491235268155, -10.734483539118543]",10.73945373,,,
1516,1731854918,Sun Nov 17 09:48:37 2024,2,40.44136292,,-79.94641788,,255.1423,"[2.887800511433125, -0.8177854992901451]",6.713851376,"[-0.9171005159815866, 6.124477274575795]",6.19276152,,,
1517,1731854918,Sun Nov 17 09:48:37 2024,2,40.44136228,,-79.94641454,,255.1644,"[2.773322947080708, -0.7040848875016249]",6.400552016,"[-0.34796581072553107, -2.9504369794370606]",2.97088515,,,
1518,1731854918,Sun Nov 17 09:48:37 2024,2,40.44136148,,-79.9464113,,255.1865,"[2.7536756271865626, -1.0099141120232233]",6.560996961,"[-0.21154203001826588, -82.71064376437909]",82.71091429,,,
1519,1731854918,Sun Nov 17 09:48:38 2024,1,40.44135907,,-79.94640811,,255.2361,"[2.7252186133699374, -1.7531505568445762]",7.248623056,"[-2.670519490700788, 19.54651325012744]",19.7280981,,,
1520,1731854918,Sun Nov 17 09:48:38 2024,1,40.44135835,,-79.94640504,,255.2523,"[2.5126322589195746, 0.21440680554737573]",5.641023555,"[-3.4854222442503096, 77.33518306167475]",77.41368553,,,
1521,1731854918,Sun Nov 17 09:48:38 2024,2,40.44135941,,-79.94640213,,255.2482,"[2.523432667826162, -0.670591464504194]",5.840676025,"[0.11013551041460964, -0.016333525698797025]",0.1113400858,,,
1522,1731854918,Sun Nov 17 09:48:38 2024,2,40.44135878,,-79.94639915,,255.2747,"[2.5420253443291787, -0.6722965552290957]",5.881855305,"[0.28350294476090854, -0.002708627672405116]",0.2835158838,,,
1523,1731854918,Sun Nov 17 09:48:38 2024,2,40.44135815,,-79.94639615,,255.2999,"[2.5521677420689537, -0.6722248480184778]",5.903751067,"[-0.2995040100343278, 9.090202892584857]",9.095135583,,,
1524,1731854919,Sun Nov 17 09:48:38 2024,2,40.44135755,,-79.94639309,,255.3258,"[2.729891055621299, -0.9884520348876535]",6.494570143,"[12.247489240575351, -3.2097476441574857]",12.66110077,,,
1525,1731854919,Sun Nov 17 09:48:38 2024,2,40.44135656,,-79.94638945,,255.3704,"[3.2387194496671783, -1.0587478530883248]",7.622095001,"[-0.689565294115364, -0.21296681896270456]",0.7217029589,,,
1526,1731854919,Sun Nov 17 09:48:38 2024,2,40.44135558,,-79.9463856,,255.3965,"[3.379017850489764, -1.0385758883019869]",7.907624607,"[0.45964628557594184, 6.47231421389099]",6.488615106,,,
1527,1731854919,Sun Nov 17 09:48:38 2024,2,40.44135478,,-79.9463816,,255.4278,"[3.430426137309843, -0.7824052884824628]",7.870703587,"[-0.4141565049981362, 4.168858914769496]",4.189380654,,,
1528,1731854919,Sun Nov 17 09:48:38 2024,2,40.44135408,,-79.94637755,,255.4379,"[3.491973309251113, -0.8450758684277149]",8.036807306,"[0.5272829638664523, -2.840779292950248]",2.88929997,,,
1529,1731854919,Sun Nov 17 09:48:39 2024,2,40.44135323,,-79.94637342,,255.4753,"[3.521038605049347, -0.8564686522701109]",8.10600033,"[0.3264615053548001, 0.7727129488557681]",0.8388458832,,,
1530,1731854919,Sun Nov 17 09:48:39 2024,2,40.44135244,,-79.94636928,,255.4948,"[3.519463438089742, -0.8605976784192338]",8.104765576,"[-0.1443031891138309, -0.18232651509310538]",0.2325217592,,,
1531,1731854919,Sun Nov 17 09:48:39 2024,2,40.44135159,,-79.94636517,,255.5175,"[3.453656780532854, -0.9455663000165239]",8.009930517,"[-0.4882067672018883, -2.596551904975007]",2.642049894,,,
1532,1731854919,Sun Nov 17 09:48:39 2024,2,40.44135066,,-79.94636113,,255.5559,"[3.4280445043937355, -0.9634135315462508]",7.965394195,"[-0.09797125230128614, 0.15259298702944663]",0.1813366647,,,
1533,1731854919,Sun Nov 17 09:48:39 2024,2,40.44134977,,-79.94635711,,255.5961,"[3.42256342367616, -0.9357217838213737]",7.937030877,"[-1.0278078463507183, 0.5624514016231886]",1.17164011,,,
1534,1731854920,Sun Nov 17 09:48:39 2024,2,40.44134891,,-79.94635311,,255.6081,"[3.4125000080634678, -0.8958417512158784]",7.892197032,"[2.9449102465336447, 3.4573774760134546]",4.541580713,,,
1535,1731854920,Sun Nov 17 09:48:39 2024,2,40.4413481,,-79.94634896,,255.6274,"[3.610946609983574, -0.9360018717593658]",8.344411428,"[3.9779152671710865, -0.6603521950117837]",4.032353518,,,
1536,1731854920,Sun Nov 17 09:48:39 2024,2,40.44134721,,-79.94634452,,255.648,"[3.9089665257054973, -0.9472895930678737]",8.997204885,"[0.9618865364365663, 1.1417133563026642]",1.492894871,,,
1537,1731854920,Sun Nov 17 09:48:39 2024,2,40.44134632,,-79.94633979,,255.6775,"[4.2140462070296, -0.982558808595092]",9.679397388,"[0.5611394512757544, -7.386384941481019]",7.407668998,,,
1538,1731854920,Sun Nov 17 09:48:39 2024,2,40.44134524,,-79.9463348,,255.7014,"[4.287832008665387, -1.1071550564763277]",9.906191116,"[0.41395830043184084, 0.1470514374601783]",0.4393012631,,,
1539,1731854920,Sun Nov 17 09:48:40 2024,2,40.4413442,,-79.94632975,,255.7275,"[4.283572588338886, -1.1097912985574179]",9.898443278,"[-0.42938832370238156, -0.2891054550158044]",0.5176449523,,,
1540,1731854920,Sun Nov 17 09:48:40 2024,2,40.44134315,,-79.94632474,,255.7552,"[4.242942393921651, -1.107113304423537]",9.808973294,"[-1.9479385515531966, 0.8110824519003783]",2.110051977,,,
